Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14514065,2021-05-14 18:07:41,2021-05-14 02:54:24,59727629,12423346832,59727629,208,4387,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514065/SRR14514065.lite.1,SRX10859627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955104,SAMN19128600,simple,9606,Homo sapiens,GSM5292849,,,,,,,no,,,,,GEO,SRA1231583,,public,49148D43D16590FA54DE09E2E88BAC69,B2A276296343709ED6C3294333D969E3
SRR14514066,2021-05-14 18:07:41,2021-05-14 04:32:58,59572525,12391085200,59572525,208,4380,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514066/SRR14514066.lite.1,SRX10859627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955104,SAMN19128600,simple,9606,Homo sapiens,GSM5292849,,,,,,,no,,,,,GEO,SRA1231583,,public,642EBC138A7B78F96E989E9E9F61433A,3FB8B65EB7CD2A1B084F9451F82555DF
SRR14514067,2021-05-14 18:07:41,2021-05-14 00:32:39,56612809,11775464272,56612809,208,4141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514067/SRR14514067.lite.1,SRX10859627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955104,SAMN19128600,simple,9606,Homo sapiens,GSM5292849,,,,,,,no,,,,,GEO,SRA1231583,,public,A7221CCBFEBA399BDEAEEE4FBB6DBD80,9CB9FB8C52CEE8D8C8F39C10B9E05134
SRR14514068,2021-05-14 18:07:41,2021-05-14 04:14:34,56410222,11733326176,56410222,208,4130,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514068/SRR14514068.lite.1,SRX10859627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955104,SAMN19128600,simple,9606,Homo sapiens,GSM5292849,,,,,,,no,,,,,GEO,SRA1231583,,public,635818BBB4A42CA60414239DDBA71A7F,067033BDEAC44FD5EC0DCFDD638AB9F0
SRR14514069,2021-05-15 18:48:46,2021-09-27 23:03:03,65052971,13531017968,65052971,208,4789,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14514/SRR14514069/SRR14514069.lite.1,SRX10859627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955104,SAMN19128600,simple,9606,Homo sapiens,GSM5292849,,,,,,,no,,,,,GEO,SRA1231583,,public,D5F044A4B1CAD00551625764DB1A040F,3E3907098AD54764B0568F57276B1F6C
SRR14514070,2021-05-15 18:31:11,2021-09-28 01:35:27,64920110,13503382880,64920110,208,4783,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514070/SRR14514070.lite.1,SRX10859627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955104,SAMN19128600,simple,9606,Homo sapiens,GSM5292849,,,,,,,no,,,,,GEO,SRA1231583,,public,C236DDCEBABCE9B64BDC63EEFD2DC0DB,2E86C5D93D56C109EE5D67E8DA232279
SRR14514071,2021-05-14 18:07:41,2021-05-14 03:56:41,55138766,11468863328,55138766,208,4046,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514071/SRR14514071.lite.1,SRX10859627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955104,SAMN19128600,simple,9606,Homo sapiens,GSM5292849,,,,,,,no,,,,,GEO,SRA1231583,,public,342ED16FA20E071C4D0A2E0F1C335AC1,AFB09470D0184EA990A52E0A142DAE13
SRR14514072,2021-05-14 18:07:41,2021-05-14 02:44:22,54984598,11436796384,54984598,208,4038,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514072/SRR14514072.lite.1,SRX10859627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955104,SAMN19128600,simple,9606,Homo sapiens,GSM5292849,,,,,,,no,,,,,GEO,SRA1231583,,public,01C7AEE04F8FAB3FC5F242023FC3CA33,17C903303F0C4C9A409C9AD02D9D596A
SRR14514073,2021-05-14 18:07:42,2021-05-14 01:02:25,39479237,8211681296,39479237,208,2968,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514073/SRR14514073.lite.1,SRX10859628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955105,SAMN19128599,simple,9606,Homo sapiens,GSM5292850,,,,,,,no,,,,,GEO,SRA1231583,,public,300338705E1638323F7F7A0DE9E7325A,8DBE9048E9895589FB0C7CD283414D75
SRR14514074,2021-05-14 18:07:42,2021-05-14 01:52:17,39372899,8189562992,39372899,208,2963,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514074/SRR14514074.lite.1,SRX10859628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955105,SAMN19128599,simple,9606,Homo sapiens,GSM5292850,,,,,,,no,,,,,GEO,SRA1231583,,public,2959B990BAC746E7BC47036AAB359277,7BBD81E7471D6BDF8BD3B74DAE67E292
SRR14514075,2021-05-14 18:07:42,2021-05-14 00:55:23,37426435,7784698480,37426435,208,2763,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514075/SRR14514075.lite.1,SRX10859628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955105,SAMN19128599,simple,9606,Homo sapiens,GSM5292850,,,,,,,no,,,,,GEO,SRA1231583,,public,D1211A839D11DD15464C841B25320233,CEF0142A76AA688DBE061267F9EC9CBA
SRR14514076,2021-05-14 18:07:41,2021-05-14 01:32:17,37332102,7765077216,37332102,208,2759,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514076/SRR14514076.lite.1,SRX10859628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955105,SAMN19128599,simple,9606,Homo sapiens,GSM5292850,,,,,,,no,,,,,GEO,SRA1231583,,public,EA71A35690A41E693F3A098F06B785DC,CB961910D4049D4F75EC3E408B9F12CB
SRR14514077,2021-05-14 18:07:41,2021-05-14 01:45:35,39191674,8151868192,39191674,208,2895,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514077/SRR14514077.lite.1,SRX10859628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955105,SAMN19128599,simple,9606,Homo sapiens,GSM5292850,,,,,,,no,,,,,GEO,SRA1231583,,public,C47C9E36A19C680ACB17F62F66874AFA,7D3B3955CDEBEE47985C8EF6999B7352
SRR14514078,2021-05-14 18:07:41,2021-05-13 23:08:52,39091631,8131059248,39091631,208,2892,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514078/SRR14514078.lite.1,SRX10859628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955105,SAMN19128599,simple,9606,Homo sapiens,GSM5292850,,,,,,,no,,,,,GEO,SRA1231583,,public,DA066FA27DBC10ED85F04E5C6285AED0,19D763E897C4120572CE3F2D70D94158
SRR14514079,2021-05-14 18:07:41,2021-05-14 00:50:08,40751234,8476256672,40751234,208,3021,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514079/SRR14514079.lite.1,SRX10859628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955105,SAMN19128599,simple,9606,Homo sapiens,GSM5292850,,,,,,,no,,,,,GEO,SRA1231583,,public,81826F18F652AFD5C749D00BB72503DA,EFB875EE10EE060AEC89B06256C28C45
SRR14514080,2021-05-14 18:07:41,2021-05-14 02:11:51,40628670,8450763360,40628670,208,3014,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514080/SRR14514080.lite.1,SRX10859628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955105,SAMN19128599,simple,9606,Homo sapiens,GSM5292850,,,,,,,no,,,,,GEO,SRA1231583,,public,ECA9861DE1DADF92CB785626C523363E,BC8F9D21F24E601716175175DBCE44ED
SRR14514081,2021-05-14 18:07:42,2021-05-14 02:58:13,46980678,9771981024,46980678,208,3469,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514081/SRR14514081.lite.1,SRX10859629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955106,SAMN19128598,simple,9606,Homo sapiens,GSM5292851,,,,,,,no,,,,,GEO,SRA1231583,,public,4B2D682CFCC45612AB753E2460AA86B3,E10BE982FD32736E46A29B5588E5B2A9
SRR14514082,2021-05-14 18:07:42,2021-05-14 02:44:13,46847775,9744337200,46847775,208,3462,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514082/SRR14514082.lite.1,SRX10859629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955106,SAMN19128598,simple,9606,Homo sapiens,GSM5292851,,,,,,,no,,,,,GEO,SRA1231583,,public,3BDBC40BC56B0F5B66E013937F3283A7,C80C27FDD5F285C891DB52353D1C285B
SRR14514083,2021-05-14 18:07:42,2021-05-14 01:39:05,42055331,8747508848,42055331,208,3090,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514083/SRR14514083.lite.1,SRX10859629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955106,SAMN19128598,simple,9606,Homo sapiens,GSM5292851,,,,,,,no,,,,,GEO,SRA1231583,,public,96DCD5C7452540418779F45AB14BC990,DE4E5E96D89EA74E099248C3616D7389
SRR14514084,2021-05-14 18:07:42,2021-05-14 02:41:04,41978157,8731456656,41978157,208,3087,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514084/SRR14514084.lite.1,SRX10859629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955106,SAMN19128598,simple,9606,Homo sapiens,GSM5292851,,,,,,,no,,,,,GEO,SRA1231583,,public,4DDF71000A7CF132BDDAB67B8DC7861B,5B91B282008E26464BC1CFD281AD05D0
SRR14514085,2021-05-14 18:07:42,2021-05-14 00:15:11,47736852,9929265216,47736852,208,3503,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514085/SRR14514085.lite.1,SRX10859629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955106,SAMN19128598,simple,9606,Homo sapiens,GSM5292851,,,,,,,no,,,,,GEO,SRA1231583,,public,28D99DB4A66FBF03BDB2B30FA68BBFE3,04EF01B300D90E00BAFE22BF8F1BDEE7
SRR14514086,2021-05-14 18:07:42,2021-05-14 00:40:16,47611565,9903205520,47611565,208,3497,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514086/SRR14514086.lite.1,SRX10859629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955106,SAMN19128598,simple,9606,Homo sapiens,GSM5292851,,,,,,,no,,,,,GEO,SRA1231583,,public,CF8744BD29141C513D80614672E64126,0AD58933606A3D30ED0FF545B982B18B
SRR14514087,2021-05-14 18:07:42,2021-05-14 03:43:24,48006136,9985276288,48006136,208,3517,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514087/SRR14514087.lite.1,SRX10859629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955106,SAMN19128598,simple,9606,Homo sapiens,GSM5292851,,,,,,,no,,,,,GEO,SRA1231583,,public,31B5EDBCC41AB4F2C55D02B02D84D5C1,A8B5D6A19167B52F462039AE68091430
SRR14514088,2021-05-14 18:07:42,2021-05-14 03:40:20,47843139,9951372912,47843139,208,3508,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514088/SRR14514088.lite.1,SRX10859629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955106,SAMN19128598,simple,9606,Homo sapiens,GSM5292851,,,,,,,no,,,,,GEO,SRA1231583,,public,09585769113ABABDE8343CAE86D7BE9D,B7780C200717BF356D8D44797A04ABD8
SRR14514089,2021-05-14 18:07:42,2021-05-14 04:12:50,50802970,10567017760,50802970,208,3735,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514089/SRR14514089.lite.1,SRX10859630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955107,SAMN19128597,simple,9606,Homo sapiens,GSM5292852,,,,,,,no,,,,,GEO,SRA1231583,,public,1558C827EC5EE7AB12F105E88E86DE2F,96AD7A2C74C0761206C329BB85CC06EA
SRR14514090,2021-05-14 18:07:42,2021-05-14 04:25:16,50671004,10539568832,50671004,208,3729,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514090/SRR14514090.lite.1,SRX10859630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955107,SAMN19128597,simple,9606,Homo sapiens,GSM5292852,,,,,,,no,,,,,GEO,SRA1231583,,public,31516CF0ACE6A68C77C129121F22573F,ABB831F1695E985F2F10B4790261F787
SRR14514091,2021-05-14 18:07:42,2021-05-14 03:56:56,53554617,11139360336,53554617,208,3938,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514091/SRR14514091.lite.1,SRX10859630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955107,SAMN19128597,simple,9606,Homo sapiens,GSM5292852,,,,,,,no,,,,,GEO,SRA1231583,,public,0E3CCCE18AB269CAF06D2005785FEC6F,1B71B073CDCB40BD95149E571B6984AA
SRR14514092,2021-05-14 18:07:42,2021-05-14 04:35:04,53426348,11112680384,53426348,208,3933,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514092/SRR14514092.lite.1,SRX10859630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955107,SAMN19128597,simple,9606,Homo sapiens,GSM5292852,,,,,,,no,,,,,GEO,SRA1231583,,public,082775C23FA000EE335789311BF02E51,965B84F943B79BC947A03605EC5CE376
SRR14514093,2021-05-14 18:07:42,2021-05-14 02:05:12,38063862,7917283296,38063862,208,2810,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514093/SRR14514093.lite.1,SRX10859630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955107,SAMN19128597,simple,9606,Homo sapiens,GSM5292852,,,,,,,no,,,,,GEO,SRA1231583,,public,861BD12AE162E5DDD54719B83A74A4A6,06327F8AACB2106AD43356EB83F7DDFF
SRR14514094,2021-05-14 18:07:42,2021-05-14 01:54:04,38004745,7904986960,38004745,208,2808,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514094/SRR14514094.lite.1,SRX10859630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955107,SAMN19128597,simple,9606,Homo sapiens,GSM5292852,,,,,,,no,,,,,GEO,SRA1231583,,public,B5F28D5F48D5CCC41666F9274FAA4292,B04F2448035536E3C5BFE26D15288F21
SRR14514095,2021-05-14 18:07:42,2021-05-14 03:02:06,47694514,9920458912,47694514,208,3530,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514095/SRR14514095.lite.1,SRX10859630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955107,SAMN19128597,simple,9606,Homo sapiens,GSM5292852,,,,,,,no,,,,,GEO,SRA1231583,,public,276A691C919B0CF992CB700C92D14964,0BD7C17796BEF221EEC014A598AFDF9A
SRR14514096,2021-05-14 18:07:42,2021-05-14 02:51:25,47535337,9887350096,47535337,208,3522,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514096/SRR14514096.lite.1,SRX10859630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955107,SAMN19128597,simple,9606,Homo sapiens,GSM5292852,,,,,,,no,,,,,GEO,SRA1231583,,public,47669C35875574E83D1B9CEDF0102D25,784DBC9F586C0E3C1DEB4C08A07BAA46
SRR14514097,2021-05-14 18:07:42,2021-05-14 03:07:18,40857462,8498352096,40857462,208,3047,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514097/SRR14514097.lite.1,SRX10859631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955108,SAMN19128596,simple,9606,Homo sapiens,GSM5292853,,,,,,,no,,,,,GEO,SRA1231583,,public,535DF30268696061CF338D190A769EC4,7369A1CD931FABE0DBEFE2E40E3BF4B6
SRR14514098,2021-05-14 18:07:42,2021-05-14 04:19:16,40725512,8470906496,40725512,208,3038,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514098/SRR14514098.lite.1,SRX10859631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955108,SAMN19128596,simple,9606,Homo sapiens,GSM5292853,,,,,,,no,,,,,GEO,SRA1231583,,public,F9C4E65D530E047506FD0875E1C6F0C6,F019EBE1638A8CBFCCC863899096DEF8
SRR14514099,2021-05-14 18:07:42,2021-05-14 03:59:02,51965622,10808849376,51965622,208,3821,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514099/SRR14514099.lite.1,SRX10859631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955108,SAMN19128596,simple,9606,Homo sapiens,GSM5292853,,,,,,,no,,,,,GEO,SRA1231583,,public,97D51666590B9E408BB171A536413063,3220C45208E87D354F2016C8FD59A8B1
SRR14514100,2021-05-14 18:07:42,2021-05-14 04:47:44,51835242,10781730336,51835242,208,3814,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514100/SRR14514100.lite.1,SRX10859631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955108,SAMN19128596,simple,9606,Homo sapiens,GSM5292853,,,,,,,no,,,,,GEO,SRA1231583,,public,0048CBDB5FDF277A3B726F34FE15B616,F5C189D6798829540E0D29140C14D704
SRR14514101,2021-05-14 18:07:42,2021-05-14 05:15:10,53280655,11082376240,53280655,208,3918,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514101/SRR14514101.lite.1,SRX10859631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955108,SAMN19128596,simple,9606,Homo sapiens,GSM5292853,,,,,,,no,,,,,GEO,SRA1231583,,public,D7D029D8561CA700A53DF3700527F63A,08B413B46A920CBC260A39FE1C7A66BE
SRR14514102,2021-05-14 18:07:42,2021-05-14 04:03:26,53153161,11055857488,53153161,208,3911,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514102/SRR14514102.lite.1,SRX10859631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955108,SAMN19128596,simple,9606,Homo sapiens,GSM5292853,,,,,,,no,,,,,GEO,SRA1231583,,public,C29EF6FEE8E2D78B87D093E8ACB8419C,E42F74A5C0B19D317B30C2317002A348
SRR14514103,2021-05-14 18:07:42,2021-05-14 03:23:18,47745536,9931071488,47745536,208,3524,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514103/SRR14514103.lite.1,SRX10859631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955108,SAMN19128596,simple,9606,Homo sapiens,GSM5292853,,,,,,,no,,,,,GEO,SRA1231583,,public,EF0F684135559885DB4FEAA2F6C10097,23EA8EE1F4CBEFCAB505A046C3A4DC4C
SRR14514104,2021-05-14 18:07:42,2021-05-14 04:07:55,47635376,9908158208,47635376,208,3519,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514104/SRR14514104.lite.1,SRX10859631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955108,SAMN19128596,simple,9606,Homo sapiens,GSM5292853,,,,,,,no,,,,,GEO,SRA1231583,,public,B38879CB103A8F9E218E2E9A64CD07D6,7F92B25F07F69845AAAFF4A29B379B70
SRR14514105,2021-05-14 18:07:42,2021-05-13 17:04:07,29237257,6081349456,29237257,208,2150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514105/SRR14514105.lite.1,SRX10859632,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955109,SAMN19128595,simple,9606,Homo sapiens,GSM5292854,,,,,,,no,,,,,GEO,SRA1231583,,public,91913ADAD6295396CA7568E7C3BF6FBF,CE9903FABF23CF927858648526065738
SRR14514106,2021-05-14 18:07:42,2021-05-13 17:05:25,29181192,6069687936,29181192,208,2148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514106/SRR14514106.lite.1,SRX10859632,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955109,SAMN19128595,simple,9606,Homo sapiens,GSM5292854,,,,,,,no,,,,,GEO,SRA1231583,,public,CFDA6CCDDCDACE3B25AAEFFFC62BC4A2,146C9D640BA9396447606F00A8C0ED09
SRR14514107,2021-05-14 18:07:42,2021-05-14 02:25:25,35141643,7309461744,35141643,208,2589,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514107/SRR14514107.lite.1,SRX10859632,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955109,SAMN19128595,simple,9606,Homo sapiens,GSM5292854,,,,,,,no,,,,,GEO,SRA1231583,,public,5342A09B373CD5AE9C92EB3B97BC08CB,9424B0D897953C558EE3CAE70E05229A
